132.0	0.0	0.946594049921259
131.0	0.0	0.207533079665154
132.0	0.1	0.311126002809033
131.0	0.1	0.31151665863581
131.0	0.2	0.353684412315488
131.0	0.3	0.0261507970280945
131.0	0.4	0.176122000906616
130.0	0.5	0.133345968322828
130.0	0.6	0.00952470651827753
131.0	0.7	0.119714853586629
130.0	0.7	0.20633837627247
129.0	0.8	0.246416632318869
129.0	0.7	0.255095921922475
128.0	0.8	0.408219400560483
127.0	0.9	0.00700381281785667
126.0	0.8	0.321693476988003
125.0	0.9	0.114687013672665
124.0	0.8	0.0265154798980802
125.0	0.7	0.169144016690552
124.0	0.6	0.193357728654519
123.0	0.6	0.221038105431944
123.0	0.7	0.254653015872464
122.0	0.7	0.390648363856599
121.0	0.6	0.484306243481115
120.0	0.7	0.513426343910396
119.0	0.6	0.592061139876023
118.0	0.7	0.593084938358516
117.0	0.8	0.529781978344545
116.0	0.8	0.615155304083601
115.0	0.8	0.517937772907317
114.0	0.8	0.0727213001810014
114.0	0.7	0.196671824436635
114.0	0.6	0.300711414311081
113.0	0.7	0.389534991467372
112.0	0.7	0.0865626116283238
111.0	0.7	0.132697943830863
110.0	0.7	0.246930563356727
109.0	0.6	0.0813870369456708
108.0	0.6	0.117740267887712
107.0	0.7	0.229481235845014
108.0	0.7	0.325696628540754
107.0	0.6	0.328919384162873
106.0	0.5	0.374251505825669
105.0	0.6	0.0644604458939284
104.0	0.7	0.279471730347723
103.0	0.6	0.475488184951246
103.0	0.7	0.62430107081309
102.0	0.8	0.633337070932612
101.0	0.8	0.755017269635573
100.0	0.7	0.623553786193952
100.0	0.6	0.592456378508359
99.0	0.5	0.355874688131735
98.0	0.5	0.0530242323875427
98.0	0.4	0.221489838557318
98.0	0.3	0.085574084892869
99.0	0.2	0.115845791529864
99.0	0.1	0.142179157352075
98.0	0.2	0.191500595537946
98.0	0.1	0.256217428017408
97.0	0.0	0.177877744426951
96.0	0.1	0.202394395833835
95.0	0.1	0.35083537036553
94.0	0.2	0.508521225769073
94.0	0.3	0.57688302686438
95.0	0.4	0.0225530827883631
94.0	0.4	0.262257226509973
93.0	0.4	0.297131278552115
93.0	0.5	0.455126102780923
92.0	0.6	0.552718909690157
91.0	0.6	0.5589193564374
90.0	0.5	0.590987122850493
89.0	0.5	0.637100940803066
88.0	0.6	0.553184213815257
87.0	0.6	0.432554307160899
86.0	0.7	0.496729348320514
85.0	0.7	0.0420740547124296
84.0	0.6	0.274649405153468
83.0	0.5	0.0118571436032653
82.0	0.5	0.0316248207818717
83.0	0.4	0.0586098984349519
82.0	0.3	0.0765700244810432
82.0	0.2	0.141607870813459
82.0	0.1	0.113487164722756
81.0	0.0	0.314792826073244
80.0	0.0	0.38584448909387
79.0	0.0	0.0988737605512142
78.0	0.1	0.143979632528499
77.0	0.2	0.0351059609092772
77.0	0.3	0.146897742291912
76.0	0.2	0.283291673287749
75.0	0.2	0.44001449062489
